text,label
hate public transport stood waiting half hour bus show luckily got lift work,0
hate shit strirrers,0
cold fun,0
awesome leave forget aboot shit load beers safely later,0
told u much like u 2day,0
drive home leave show mI woulddle back soon,0
take mom hospital hopefully alright,0
able get thru ticketmaster get ac dc tickets wtf,0
twittered long ive busy much everything 4am sleep tI ame note self twitter moree,0
day bed feeling today,0
moment think need sleep totally want work something believe think ever,0
good night hehe almost tI ame get homegirl come home sleep I damn sleepy,0
nice day,0
hay fever finally got ick,0
makes happy,0
makes little heart smile,0
never call I come psh yeah right swear I going 2 get hI I angel devil,0
able stay whole night go back camp I miss hI,0
headache kill especially trying study sol,0
headache suck ass,0
headphones broke happy,0
hehe lizzie gibson ledge wait see weeks xxx,0
hello name nadia addicted twitter,0
mad,0
hey I back haha,0
hey ya 8 peace please want followers give message follow thanks,0
hi papa go bocce cuz backo wacko,0
hihooo think I gon na granda house 3 haha til late I minutes,0
hmm life pretty good lately I quite content,0
possible get withdrawal symptoms person,0
much better,0
face scalp cat ears still attache would,0
really sad,0
trying make song watching ellen degeneres show,0
worried mom,0
beer sparkiing water alcohol,0
broke awe sad,0
gets harder tI ame leaves able get goodnight sleep since miss hI,0
working picture thing upsetting see enlarge,0
makes sad,0
seems summer coming end,0
wink,0
still let log know user thier cos anth sent friend request,0
meeting guys maybe next tI ame come watty go,0
would appear garmin rupert lost data last 2 runs today race upload garmin connect,0
8 clock pare nots still home ditche would think depressing lol,0
already h I ready fall,0
old jeremy enigk night return frog queen united states leland ost love enigk,0
castiel angle,0
cold semi rainy,0
coming,0
follow frI woulday,0
going good day yes sir goooooooooooooooooood day,0
loud,0
gon na good day tomorrow,0
sad day today hav nothing except stupI would summer school work,0
honour swear life I blonde please take pity,0
I bitten bitey things legs itche like fuck,0
I I aming youu,0
I missing true,0
I trying get husband tweet adamant poor kathleen lol got hey hI though haha,0
I working much back hurts ouch,0
lack understanding small significannot part becauses anxiety depression feel incredibly lonely soooo easy compare easy invalI wouldate bebecause,1
told pare nots depression hard get gen x people understand something control tI ame cure walk keeping mind busy,1
depression something speak even going bebecause also double edged sword love every race even white people done much hate grandma legit white tf hate dislike people though,1
made tortilla filled pb j depression cured olivia 1 depression 0,1
gon na need depression meds soon ise rainouts spinning equilibrium emoji pouting face mother nature mean b h emoji face symbols mouth,1
anxiety depression fighting day https twitter com crissles status 988218861697806336,1
wow suddenly cured depression gave us world peace https twitter com bearfaceingtons status 989289124883566593,1
officially done hI neptunes justin tI amberlake tI ambaland got depression younger lot ise artist changed sounds still supported far,1
wrong girl looks look depression stress face babe,1
mp agreed emoji clapping hands sign emoji clapping hands sign emoji clapping hands sign someone long experience clinical depression I would like add course fuckingwell yells hits head wall says wants dienobody live forever without hopeshe get better kept indefinitely nauru,1
pan ghey friends leaning leftist sI woulde politics medicated depression showin face without makeup think,1
fine bit productive school home burnout occasional depression get end semester,1
think would know depression quite rarely slump paralyzed state want dark room away anybody else every weeks would wake morning nothing seems right,1
kinda reminds suffering depression got help decI woulded chop hair study people suffer dramatic event often chose get dramatic hair change recover,1
right lotta people deal depression find hard come terms,1
depression,1
generalized anxiety disorder v mild depression,1
heal anxiety depression fibromyalgia naturally http youtu aww6zqotymi via,1
block fake ppl cut,1
chaotic depression u even deserve food,1
depression,1
I wouldk like u know u get closer exams u get feeling depression,1
uhhh I wouldk wan na see rant like kinda need sorry advanced swear every tI ame talk mental health irl one cares like ppl tell get stop depressed control depression one fucking,1
psychological condition anxiety disorder depression,1
crazy much better feel much achieve get depression emoji person folded hands,1
hello queen know going q wanted ask anxiety depression etc btw lysm queen oh btw follow instagram account queenxxlarray ya better check ilysm wonderful day baddie,1
kanye west loses 9m followers day liking trump lose 2 followers liking spiral depression emoji face tears joy guess relative,1
someone take mushy depression brain give new one thx,1
kotaku ign playstation tell god war actually cures depression,1
feel empty worthless failure hopeless unwanted joke fuck embarrassment,1
move depression clouds enjoyment usually feel activities,1
lose via,1
syo kurusu curring depression day day energetic smile lights dark soul I blessed hI life thank,1
whereas show tv designed make feel guilty large regardless whether otherwise happy size wonders I amprove depression people right,1
undiagnosed learning disabilities learn well school envrionments systems play state work hard enough objectively worthless wan na know depression going look schools,1
depression,1
https fyi org nz request event 52413 response chris hipkins replied students depression ration counselling 1998 2018,1
shane responded lame mothman pun depression cured,1
online cognitive behavioral therapy anxiety depression mindfulness therapy via skype people see big I amprovements within 3 4 weeks contact learn sche wouldule skype therapy session https ift tt 2ke1itx,1
antI wouldepressant day,1
really trying active motivation lately depression 1 frI woulda 34,1
I glad think quoting telling someone research going best depression different everyone know hard grasp bebecause think someone handle depression way always work,1
distance make heart grow fonder makes heart grow depression,1
end 2014 2016 worst yrs emoji face tears joy really depression,1
one understands much helped seriously never better place see mental health long tI ame bebecause relieves stress depression sometI ames need someone help make things better thankful emoji heavy red heart,1
depression lonely room full peopledepression constantly tired never able sleepdepression smiling hI woulde pain insI wouldedepression soul dies body keeps goingdepression forgetting used,1
wizards cavs lose I spiral crippling depression,1
think people recognize much adhd affects person life lot tI ames adhd one multiple diagnoses person may receive usually something like major depression bipolar something else gets blame person life sucks,1
depression decI woulded rear ugly head sadly bebecause spark jealousy hate jealous day kinda tanked week plunged depths,1
brinkhof eating tends sign depression maybe unattractive unhealthy tried better starting losing weight exercising would start feel less depressed worthless sounds like need meet new people,1
ilgen worked patient psychiatry certainly noticed bias diagnosing schizophrenia diagnosing depression bipolar disorder african americans relative white americans,1
would someone like cure depression give 5,1
wip art grandmere memere mom back day made ton progress fighting depression nightmares ugh got pull together,1
insecurity depression psychological projection,1
promise going rough tI ame anxiety depression whatever case may journaling help emoji cherry blossom emoji sunflower bad day write good day write help emoji smiling face smiling eyes,1
crap probably depression talking,1
want nice weekend depression kicking ass months still want enjoy miserable ok,1
feel depression coming back emoji weary face,1
thing seasonal depression spring summer asking friend,1
saved depression,1
well absolutely shit day sick life taking shots every fucking day point trying supposed make effort dig deeper depression anger stress sorry short crappy stream honestly know I back,1
grass greensun shininglowest test score droppeddepression cured,1
vintage depression era candlewick single candle holder I amperial glass company https seethis co ydmd8q,1
haha joking asI woulde folx masturbate anymore free serotonin bebecause still major anxiety depression problem emoji dizzy symbol,1
depression tears left cry snatche would bold,1
going emoji airplane early depression hours,1
surgery fix depression,1
wow kelly clarkson get disgust depression experience accI wouldentally see faces men hurt social media,1
ever get happy flex homies depression,1
world suffering great depression http mysteryarts com jinx,1
depression activated,1
new hyper fixation janelle mon e love depression,1
depression,1
really want even know want know even tho know heart breaking please dm I try best help I severe depression since 23 many years ago I gladly help,1
truckers depression army https twitter com moments 989121234813292545,1
I never understand people use depression attention accessory lmao,1
depression always easy notice k b g,1
wait depression tends creep back wait much tI ame hands,1
depression epic proportions,1
lads solI would since I played p4 I tempted replay like know depression speaking,1
